location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
  55.30  25.20    5.0, 0 15 105  4 2024,    322.8088,      4.0788,    228.9659,      0.8338,   1131.5817,      0.5065,  95865.5495,      1.6172,     31.7614,     -9.0223,    100.8561,  336.2720,0.169502
-112.07  33.45  331.0, 0 11 202  7 2024,    283.9614,      5.2096,    247.6756,      0.6669,    758.7024,      0.6925,  62854.1966,      2.2954,     60.7498,    -42.2109,    149.8145,  284.6635,0.210789
  -0.13  51.51   11.0, 0  9 266  9 2024,    249.4066,      9.2117,     85.5579,      0.9302,    747.9003,      0.1368,  84268.5954,      0.9973,     22.9883,     34.6236,    140.7024,  249.8606,0.238631
 -87.63  41.88  181.0, 0 10 135  5 2024,    237.0296,     13.9849,     18.8338,      0.6548,    497.5049,      0.1933,  66924.2966,      2.1296,     51.1771,    -24.2924,      3.3788,  239.8445,0.246644
 -46.63 -23.55  760.0, 0 14 228  8 2024,    260.8007,      2.5162,    285.9760,      0.4646,    930.2998,      0.9022,  87889.2377,      2.4412,     46.8361,     22.3256,    -34.2155,  260.8007,0.229879
 -46.63 -23.55  760.0, 0  9 266  9 2024,    283.4249,     12.0610,    252.7766,      0.0034,   1057.7435,      0.2168,  79860.2237,      3.0498,     12.5193,    -42.9572,     66.7367,  286.5689,0.209265
  55.30  25.20    5.0, 0 14 228  8 2024,    251.7949,      3.5565,     12.1194,      0.8754,    974.9606,      0.3375,  61384.4111,      1.0396,      9.1626,    -43.8366,    -37.2824,  262.0222,0.228902
 -46.63 -23.55  760.0, 0 16 299 10 2024,    250.7348,     11.6810,    355.9963,      0.9757,   1182.1374,      0.9081,  76877.4315,      4.4042,     73.6380,     28.9883,    -42.8587,  250.7348,0.237932
-122.00  37.50   25.0, 0 13 172  6 2024,    246.9773,      0.4883,    272.7926,      0.7967,    201.7163,      0.0842,  74704.4998,      2.7857,     54.3340,     42.6851,   -166.2818,  248.3416,0.239847
  -0.13  51.51   11.0, 0  8 325 11 2024,    254.5524,     15.4861,     89.8445,      0.2000,   1088.1236,      0.0706,  60750.9803,      3.0531,     74.1652,    -12.2265,    103.1500,  254.5524,0.234878
  28.05 -26.20 1753.0, 0 14 228  8 2024,    293.8877,     15.9147,    219.8373,      0.8310,   1070.3170,      0.3027,  80722.4681,      1.8654,     62.3915,     12.1376,     -7.9572,  293.8877,0.203410
 -87.63  41.88  181.0, 0 16 299 10 2024,    296.8716,     19.0044,    198.7989,      0.1901,   1292.5074,      0.6525,  66346.0330,      4.1583,     60.0377,     -1.2554,    -22.5258,  297.6151,0.200428
  55.30  25.20    5.0, 0 12  75  3 2024,    277.4483,     14.8581,    233.6241,      0.1855,    488.1666,      0.4307,  68843.4554,      2.2640,     67.0638,    -30.1624,    -37.6670,  279.1130,0.215230
-112.07  33.45  331.0, 0 12  75  3 2024,    273.0745,      8.8575,     88.1949,      0.0347,    396.1821,      0.3044,  61616.9838,      3.7713,     29.3992,     13.2436,    -58.2948,  276.2004,0.217560
 103.82   1.35   15.0, 0  9 266  9 2024,    304.4942,     24.8100,    193.2582,      0.1378,     65.7081,      0.6315,  68240.0880,      4.4708,     73.6268,    -26.0133,     60.5688,  304.4942,0.194925
  28.05 -26.20 1753.0, 0  9  46  2 2024,    293.0318,      4.5235,    241.9581,      0.1605,   1356.3978,      0.7184,  78177.2772,      2.6306,     60.3819,     17.9814,     -5.5778,  295.5361,0.202091
 103.82   1.35   15.0, 0 12 355 12 2024,    249.7653,      1.1247,     94.8243,      0.1789,    495.5933,      0.3315,  95513.2803,      1.6804,     42.7624,    -14.5658,   -107.0035,  255.4946,0.234124
 139.69  35.69   40.0, 0 13 172  6 2024,    312.8014,      1.6687,    167.8519,      0.2063,    148.9992,      0.5697,  96357.1884,      2.9145,     50.8060,      1.8137,   -175.3753,  313.6017,0.187639
-122.00  37.50   25.0, 0 16 299 10 2024,    287.1880,      3.5616,    169.7988,      0.9498,    135.5257,      0.2876,  78314.2891,      2.1748,     50.4592,    -33.3966,   -122.7587,  287.1880,0.208770
 151.21 -33.87   39.0, 0  9 266  9 2024,    318.7077,     16.0675,    140.7051,      0.6487,    703.7064,      0.1088,  94148.8310,      0.7449,     79.1591,    -41.7175,     86.4909,  318.7077,0.183554
 151.21 -33.87   39.0, 0  6  15  1 2024,    311.2553,      2.3712,     48.3167,      0.7728,    950.8270,      0.3581,  79336.4675,      4.6157,     47.3480,    -43.0777,   -137.8181,  316.3506,0.185440
 103.82   1.35   15.0, 0 11 202  7 2024,    281.0813,      6.5947,     15.0416,      0.2482,   1051.3249,      0.0843,  94608.1041,      4.2611,      0.4477,    -17.1626,    143.7347,  295.1936,0.202365
 -46.63 -23.55  760.0, 0 15 105  4 2024,    283.4145,      7.1333,    113.0379,      0.0476,    625.6721,      0.4350,  72389.8757,      4.9454,     89.0078,    -28.3590,   -153.4531,  283.8168,0.211467
 139.69  35.69   40.0, 0 14 228  8 2024,    238.7101,     18.2516,    115.1891,      0.4470,    489.6100,      0.6422,  78198.1499,      2.0887,     58.5421,    -37.3200,     28.7069,  239.7120,0.246750
 139.69  35.69   40.0, 0 16 299 10 2024,    278.1816,      7.4501,    179.4032,      0.4067,    947.3570,      0.8875,  69535.7113,      1.7033,     10.6553,    -16.0523,    114.0526,  278.8645,0.215428
-112.07  33.45  331.0, 0 11 202  7 2024,    243.3775,     12.4128,    146.9090,      0.6726,    915.3894,      0.2523,  81168.3368,      4.1467,     55.1798,     10.3792,    -91.5112,  248.4150,0.239788
 103.82   1.35   15.0, 0  6  15  1 2024,    273.7240,     21.8087,    153.3729,      0.0523,   1220.7766,      0.2413,  98715.3995,      4.2958,     52.1593,     -3.6266,   -116.2105,  276.8889,0.217009
 -46.63 -23.55  760.0, 0 11 202  7 2024,    259.0466,     16.0881,    343.8098,      0.7746,   1067.1318,      0.6983,  71040.8013,      3.3323,      3.1676,      0.3449,    -16.0251,  260.7985,0.229881
-122.00  37.50   25.0, 0 12  75  3 2024,    301.3421,      7.9211,     56.5416,      0.0700,   1119.4904,      0.3464,  64487.4973,      4.4226,     76.3373,    -38.5477,     -1.0074,  308.3471,0.191842
  55.30  25.20    5.0, 0 12  75  3 2024,    284.2855,     17.2979,     30.2111,      0.9956,    246.4636,      0.3402,  85102.8485,      3.7853,     32.7429,    -30.6840,   -167.3702,  284.8453,0.210644
 103.82   1.35   15.0, 0 16 299 10 2024,    300.0916,      5.5618,    347.2649,      0.1086,    668.0145,      0.0467,  82054.7319,      4.6324,     85.1140,     40.1533,     -8.5325,  301.5165,0.197307
-122.00  37.50   25.0, 0 10 135  5 2024,    276.7969,      6.5830,     75.2944,      0.8801,    795.5055,      0.9516,  67376.5460,      2.7050,     50.2931,    -23.4954,     83.6113,  276.9150,0.216988
-122.00  37.50   25.0, 0 13 172  6 2024,    270.0667,     21.6497,    294.0356,      0.1595,    377.2158,      0.1890,  81929.0315,      0.8577,     17.1688,    -35.2868,      9.9801,  272.6523,0.220398
 -87.63  41.88  181.0, 0  9 266  9 2024,    310.9483,      8.3055,    106.4338,      0.4740,    539.6959,      0.8343,  73457.9144,      2.9141,      9.6732,     -4.3534,    163.7883,  311.4711,0.189343
 -46.63 -23.55  760.0, 0  8 325 11 2024,    320.6577,      0.3912,      4.1713,      0.0001,   1173.8686,      0.0910,  89180.9728,      0.7284,     33.9888,    -31.8000,     34.3067,  330.1053,0.174436
  28.05 -26.20 1753.0, 0  6  15  1 2024,    277.3106,     22.0578,     41.9766,      0.1679,    588.5003,      0.1518,  80853.5223,      0.5728,      1.8170,    -41.4433,     91.0017,  277.8715,0.216223
-112.07  33.45  331.0, 0 16 299 10 2024,    313.4394,     21.9589,    188.0769,      0.7376,    172.2136,      0.3630,  70491.3228,      1.1393,     52.0590,     31.8783,     21.0475,  314.1399,0.187208
  28.05 -26.20 1753.0, 0 15 105  4 2024,    243.8616,      6.7070,    313.6033,      0.4774,    479.0796,      0.8858,  85699.5090,      3.6857,     88.9667,     37.6783,   -125.8573,  243.8616,0.243431
 103.82   1.35   15.0, 0  6  15  1 2024,    288.0871,     17.9749,     33.6678,      0.6170,   1283.2218,      0.1092,  76617.5635,      4.7583,     56.0934,     37.0357,      5.1473,  289.7202,0.206744
 139.69  35.69   40.0, 0 12  75  3 2024,    241.8984,     11.1910,    258.2070,      0.2713,    579.4868,      0.1230,  80375.8297,      1.3821,      6.4001,     16.9382,    150.4201,  247.0765,0.240859
-122.00  37.50   25.0, 0 13 172  6 2024,    299.6334,      1.4541,      1.3466,      0.5823,   1210.2398,      0.1163,  78362.5147,      3.6246,      6.0174,      0.5739,     54.6911,  330.3501,0.174240
  55.30  25.20    5.0, 0 15 105  4 2024,    318.3625,     24.8252,    323.0615,      0.3914,    694.0713,      0.9139,  81766.0253,      4.5552,      0.4576,     14.3074,      1.0383,  318.6050,0.183636
-112.07  33.45  331.0, 0 12 355 12 2024,    238.2838,      9.2443,    222.9011,      0.8879,   1307.8442,      0.9650,  89091.8049,      2.8462,     63.1060,     17.3444,   -134.3000,  238.2838,0.247893
 151.21 -33.87   39.0, 0 16 299 10 2024,    244.2205,      4.2462,    119.3495,      0.7212,      2.2268,      0.6973,  94047.5384,      4.5716,     74.5164,    -44.7320,    -32.9706,  244.2205,0.243144
 -46.63 -23.55  760.0, 0 12  75  3 2024,    295.1453,      0.0832,      1.7529,      0.8354,    198.8998,      0.3663,  77483.9683,      4.6573,     33.5818,      3.5216,    159.7499,  299.2765,0.199099
-122.00  37.50   25.0, 0 15 105  4 2024,    275.3215,     22.9905,    229.3691,      0.2892,    776.4513,      0.8649,  88237.9606,      3.9819,     31.2188,    -19.7453,   -140.1988,  275.4477,0.218162
 139.69  35.69   40.0, 0 15 105  4 2024,    306.8829,      4.9402,    169.9684,      0.0821,   1316.6883,      0.1873,  81584.2886,      3.3214,     43.2704,    -27.0115,     22.5895,  323.0587,0.180073
-112.07  33.45  331.0, 0 12  75  3 2024,    249.2848,     17.3327,     16.0612,      0.0711,    768.8958,      0.4170,  98572.0015,      2.7776,     56.6827,     17.5024,    -60.8115,  251.5382,0.237289
 151.21 -33.87   39.0, 0 12  75  3 2024,    303.6865,     11.1682,    355.6609,      0.0551,    103.0818,      0.7412,  92792.0099,      4.7284,     25.9909,    -29.3241,    110.6155,  303.9194,0.195385
  -0.13  51.51   11.0, 0 10 135  5 2024,    322.4522,      4.4444,    324.2547,      0.6250,    406.0103,      0.8925,  71815.3180,      3.0897,     78.6473,     32.3120,    -34.2748,  323.0574,0.180074
 151.21 -33.87   39.0, 0 14 228  8 2024,    238.9894,     14.3128,    287.9038,      0.0306,    237.3126,      0.5663, 100060.4758,      3.9844,     88.5671,     -2.1181,    -72.2071,  238.9894,0.247328
  -0.13  51.51   11.0, 0 12 355 12 2024,    292.9455,     12.9398,    274.0132,      0.7666,    105.6297,      0.2266,  71192.7904,      4.8914,     87.0233,    -24.1297,    -74.6886,  293.1528,0.203998
 151.21 -33.87   39.0, 0  9  46  2 2024,    298.2856,      1.1557,    177.0558,      0.2426,   1016.9426,      0.5517,  79195.4288,      0.5847,     54.3297,     38.9878,    114.5205,  298.2856,0.199891
 151.21 -33.87   39.0, 0 13 172  6 2024,    279.8749,     21.8713,     18.6940,      0.7871,   1003.6637,      0.2944,  63801.4332,      2.0163,     16.4659,      0.1714,    -65.6936,  281.6957,0.213163
  -0.13  51.51   11.0, 0  6  15  1 2024,    273.0932,     16.8187,    351.3255,      0.4255,    752.8603,      0.5678,  78288.5127,      4.6000,     31.3203,     29.6298,     61.6019,  273.0932,0.220045
 -87.63  41.88  181.0, 0 16 299 10 2024,    290.3238,     24.7235,    112.1486,      0.6206,    588.3308,      0.4278,  79492.4978,      3.8751,     73.8153,    -26.4029,   -116.2205,  290.3238,0.206261
  55.30  25.20    5.0, 0 12  75  3 2024,    264.4692,      7.5511,    318.6514,      0.2031,    284.3031,      0.7235,  90293.2619,      2.8317,      4.1640,    -31.8692,    174.1598,  265.3177,0.226266
-112.07  33.45  331.0, 0 12 355 12 2024,    313.6466,      9.4937,    109.6151,      0.7247,    690.0204,      0.3995,  97932.6850,      4.6730,     81.1826,    -35.6931,    -60.8865,  315.8631,0.185829
  55.30  25.20    5.0, 0  6  15  1 2024,    299.2632,     16.3406,    331.3289,      0.4664,     77.6149,      0.2664,  74758.0718,      3.5100,      5.6769,    -13.3626,     91.9368,  299.2632,0.199109
 139.69  35.69   40.0, 0 12  75  3 2024,    269.2726,     24.7563,    189.1982,      0.6573,    801.7824,      0.8201,  67939.4540,      4.8064,     72.1829,      1.7421,     84.5874,  269.5139,0.222909
 -87.63  41.88  181.0, 0 15 105  4 2024,    322.0809,      4.9933,     26.6135,      0.2566,    221.0455,      0.6984,  72500.2877,      3.9637,     79.8191,     38.5532,    -21.2981,  322.2673,0.180706
 103.82   1.35   15.0, 0  9 266  9 2024,    295.4281,      7.3906,    226.6001,      0.4383,    821.9674,      0.9476,  69548.4127,      3.9505,     58.5521,     17.4525,   -145.2154,  295.8726,0.201822
  28.05 -26.20 1753.0, 0 14 228  8 2024,    285.3159,      0.1251,    321.4371,      0.9424,   1350.0187,      0.3978,  84989.6070,      2.7105,     73.1526,    -28.5858,   -119.5067,  286.7037,0.209157
  -0.13  51.51   11.0, 0 12  75  3 2024,    299.1801,      4.8011,    299.3347,      0.7425,    904.7609,      0.8541,  93459.9004,      2.4974,     69.5248,     17.6452,     -1.6007,  301.7124,0.197150
 -87.63  41.88  181.0, 0 14 228  8 2024,    290.6595,     21.0288,    330.6196,      0.4789,    293.9815,      0.6877,  80509.2670,      4.4211,     64.1505,     16.9636,   -135.5024,  290.6595,0.205992
-112.07  33.45  331.0, 0  9 266  9 2024,    305.7812,     13.4372,    340.7567,      0.1020,   1317.9963,      0.1933,  81820.2719,      4.4678,     76.5468,      5.9374,    -86.6816,  314.9701,0.186544
  55.30  25.20    5.0, 0  6  15  1 2024,    301.3712,     18.5683,    104.3933,      0.7793,   1132.6241,      0.8167,  72795.4961,      2.6506,     21.7981,      8.5760,   -169.7419,  301.3712,0.197423
  55.30  25.20    5.0, 0 16 299 10 2024,    264.8449,     21.9377,     13.4023,      0.3019,   1137.1435,      0.8608,  95972.8568,      1.1184,     27.0534,     31.4440,    110.3281,  265.6150,0.226028
 139.69  35.69   40.0, 0  6  15  1 2024,    268.3644,     17.5023,    284.3302,      0.9535,    960.0985,      0.4768,  78744.6229,      4.5045,     52.6427,      0.9672,   -138.6126,  269.6187,0.222825
 103.82   1.35   15.0, 0 10 135  5 2024,    240.0765,     18.3544,    251.2896,      0.7712,    458.9774,      0.1208,  61637.4291,      2.7042,     53.6359,      6.9742,     29.8223,  240.3392,0.246249
 -87.63  41.88  181.0, 0 11 202  7 2024,    247.2242,      8.9861,    105.0724,      0.2897,    955.1157,      0.6621,  77560.3326,      1.9272,     16.9328,     17.7908,    -61.8873,  251.8225,0.237062
 -87.63  41.88  181.0, 0  9  46  2 2024,    250.0506,     15.3392,     56.9162,      0.7556,    623.9447,      0.6754,  68253.8425,      3.7681,     50.5279,    -44.1566,     50.6202,  250.2073,0.238354
 103.82   1.35   15.0, 0 16 299 10 2024,    261.2591,      7.4550,    142.2974,      0.0261,    813.5319,      0.4272,  78386.4409,      1.3239,     50.4130,    -39.7539,    156.0430,  264.0267,0.227299
 139.69  35.69   40.0, 0  6  15  1 2024,    297.8458,      8.9349,     78.0812,      0.8150,    120.2021,      0.6204,  89031.6970,      4.3726,     49.4038,     27.0890,    110.1090,  297.8458,0.200243
 151.21 -33.87   39.0, 0 12  75  3 2024,    301.4966,      0.4329,     37.5590,      0.4030,   1317.9500,      0.3002,  60363.0897,      1.3965,     28.4604,     11.4885,    107.1746,  328.1126,0.176030
 151.21 -33.87   39.0, 0 13 172  6 2024,    299.8985,      9.2721,     13.1958,      0.5981,    578.7026,      0.3656,  91550.2067,      4.2163,     80.3682,     39.0167,    144.9463,  303.3284,0.195857
-112.07  33.45  331.0, 0  9  46  2 2024,    272.7994,      3.5699,    199.2028,      0.6827,    352.2705,      0.4952,  75324.5999,      0.7932,     38.9765,     29.8197,    148.0772,  272.7994,0.220281
 151.21 -33.87   39.0, 0 10 135  5 2024,    282.4046,     24.8303,    201.7424,      0.9698,   1203.9213,      0.6583,  73052.2609,      3.0499,      0.2290,    -16.2527,    164.8100,  283.5436,0.211685
-122.00  37.50   25.0, 0 11 202  7 2024,    268.8739,      5.7586,     90.4437,      0.0953,   1114.0571,      0.4285,  81841.8846,      4.8432,     75.0145,     13.5337,    101.8022,  268.8739,0.223421
-112.07  33.45  331.0, 0  9  46  2 2024,    320.0774,     15.4260,    143.2013,      0.8456,    828.1215,      0.7133,  97129.7862,      4.2019,     34.0909,    -36.6490,    148.6142,  320.0774,0.182458
 151.21 -33.87   39.0, 0 16 299 10 2024,    251.9603,     22.1476,     62.2671,      0.5395,    115.3901,      0.1417,  99662.9425,      2.1507,     13.2015,     -3.9801,    -31.7163,  252.2425,0.236726
 -87.63  41.88  181.0, 0 13 172  6 2024,    267.7741,     10.9026,    139.7262,      0.3528,    602.7874,      0.9503,  77242.2923,      4.6168,     36.8240,     -7.4932,    104.7308,  268.0600,0.224072
  28.05 -26.20 1753.0, 0  8 325 11 2024,    310.8582,     17.4077,    106.3207,      0.7606,   1171.4653,      0.8069,  76125.9579,      3.0079,     71.0206,     16.1005,    126.4168,  310.8582,0.189833
 139.69  35.69   40.0, 0 10 135  5 2024,    244.7122,     14.9233,     50.5491,      0.0574,    832.4709,      0.2249,  63603.4158,      0.7523,     72.3281,    -13.8676,    -95.8879,  250.8336,0.237853
  -0.13  51.51   11.0, 0 10 135  5 2024,    242.6335,      8.6124,    118.9586,      0.2792,    957.6807,      0.5184,  91928.9952,      0.6144,     48.8847,    -13.0495,    124.8043,  242.8049,0.244276
 -46.63 -23.55  760.0, 0 10 135  5 2024,    309.8139,     11.2368,    312.2059,      0.0430,    250.1159,      0.8035,  82387.5185,      4.3678,     55.1065,    -34.0339,    -72.9626,  310.0925,0.190446
 151.21 -33.87   39.0, 0 12 355 12 2024,    278.7743,     23.7568,    247.8583,      0.2973,    732.7215,      0.0046,  67307.0687,      2.3517,     31.3143,     36.2605,     74.9113,  281.9247,0.212980
  55.30  25.20    5.0, 0 11 202  7 2024,    249.7291,     24.7213,    124.5819,      0.1159,   1128.5714,      0.4228,  81501.5680,      2.8870,     72.9571,    -10.7200,     95.8687,  249.8924,0.238606
  55.30  25.20    5.0, 0  6  15  1 2024,    245.0928,      1.0044,     23.1035,      0.8580,    350.3605,      0.2689,  73772.1218,      0.6422,     36.9198,    -36.0308,   -163.5584,  245.0928,0.242446
-122.00  37.50   25.0, 0 13 172  6 2024,    308.8528,     22.9157,    315.5918,      0.6412,    749.4502,      0.5286,  86415.2664,      1.4418,     75.6808,     -5.6680,     -8.7504,  310.1329,0.190414
 -87.63  41.88  181.0, 0  6  15  1 2024,    304.8704,      5.7071,     48.8329,      0.6747,    749.4980,      0.5416,  82180.2082,      1.8466,     44.3746,     -6.4644,     77.5323,  304.8704,0.194624
