location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
-122.00  37.50   25.0, 0 10 135  5 2024,    281.0300,      9.8436,    112.4159,      0.8023,    438.4240,      0.1734,  82775.1240,      2.4873,     15.5264,     37.5787,    179.9595,  283.9291,0.211377
  -0.13  51.51   11.0, 0 12 355 12 2024,    287.6851,      8.3265,    187.2796,      0.3960,   1043.4166,      0.1530,  71335.2298,      2.8520,     47.9086,    -33.2820,    -15.1190,  296.9720,0.200942
-112.07  33.45  331.0, 0  9 266  9 2024,    309.2166,     13.4674,    296.1403,      0.8913,    693.6338,      0.5923,  76373.8362,      4.0986,     32.8497,      2.9104,    118.5567,  309.3484,0.191041
-122.00  37.50   25.0, 0 14 228  8 2024,    262.3760,      3.5466,     64.8594,      0.4980,    346.3148,      0.3509,  70397.3146,      3.2322,      6.5561,     29.9182,     46.4165,  266.0924,0.225646
  -0.13  51.51   11.0, 0 13 172  6 2024,    298.4967,     17.7924,     85.5699,      0.8411,    861.2190,      0.5227,  85599.3545,      1.6963,     33.1484,     15.8478,    120.6236,  301.3581,0.197434
  -0.13  51.51   11.0, 0 12 355 12 2024,    267.4060,      9.3379,    103.5586,      0.8399,    755.7732,      0.4138,  76733.3129,      3.7086,     17.9400,    -15.4878,    -61.3052,  269.5675,0.222866
 -46.63 -23.55  760.0, 0 10 135  5 2024,    278.6238,     13.6850,     25.9717,      0.1937,    854.6956,      0.1899,  66037.9632,      1.1546,     11.7771,    -36.9420,    -11.3552,  282.5615,0.212471
-122.00  37.50   25.0, 0 10 135  5 2024,    321.5711,     16.5529,    315.9809,      0.1389,   1051.8354,      0.0925,  75428.3160,      4.9554,     69.6551,     37.9257,    -40.6567,  326.5363,0.177291
-112.07  33.45  331.0, 0 12  75  3 2024,    306.3097,     24.5670,    230.8746,      0.4109,   1066.9072,      0.3033,  93411.6423,      3.1312,      5.5095,     25.9142,   -126.2473,  309.3910,0.191007
 -87.63  41.88  181.0, 0  9  46  2 2024,    248.5387,      4.2672,    317.7630,      0.4180,    247.7139,      0.9911,  63335.0287,      1.0895,     21.0383,    -18.4109,     83.7210,  248.5446,0.239684
-122.00  37.50   25.0, 0  6  15  1 2024,    281.8026,      3.9566,     17.6802,      0.1667,    784.6675,      0.3195,  95570.7464,      3.8163,     49.6221,    -14.5492,    135.4732,  281.8026,0.213078
 151.21 -33.87   39.0, 0  9 266  9 2024,    299.7579,     16.0746,    339.4228,      0.4122,    311.8022,      0.2231,  89058.6887,      1.9224,     50.2740,     43.8587,     99.6721,  299.7579,0.198714
  55.30  25.20    5.0, 0 12 355 12 2024,    290.2786,     19.0266,      1.2570,      0.2061,    560.5475,      0.2137,  82393.5342,      4.9328,     26.8851,    -16.4609,   -118.3520,  291.6168,0.205227
-122.00  37.50   25.0, 0 16 299 10 2024,    275.8944,     11.2346,    209.1200,      0.4887,   1234.7514,      0.5481,  93416.8376,      0.7446,     54.4729,    -40.7804,   -173.5883,  275.8944,0.217804
 -46.63 -23.55  760.0, 0 15 105  4 2024,    301.9452,      6.4331,     91.0327,      0.1362,   1315.6270,      0.0223,  63893.2973,      1.0152,     42.2106,    -16.4632,     64.8375,  322.9440,0.180165
-112.07  33.45  331.0, 0 10 135  5 2024,    303.8348,     12.7958,    180.2446,      0.3434,    360.2646,      0.1622,  67654.1328,      3.4481,     62.0697,    -29.7320,     82.7928,  303.8597,0.195432
  -0.13  51.51   11.0, 0 11 202  7 2024,    252.2257,     15.5759,     21.5992,      0.0065,   1106.6793,      0.7497,  89700.6638,      2.3491,      5.3576,    -33.3677,     14.7919,  254.0978,0.235242
 -46.63 -23.55  760.0, 0 11 202  7 2024,    311.5885,     12.3930,     77.0108,      0.3452,   1173.4529,      0.3233,  77882.2211,      0.5061,      7.6357,    -42.3859,     72.8117,  318.4405,0.183768
-122.00  37.50   25.0, 0  9  46  2 2024,    317.1835,     17.1681,    123.5480,      0.2305,    447.1538,      0.4972,  78580.2036,      3.1511,     78.1282,    -34.0065,   -137.0155,  317.3582,0.184633
 103.82   1.35   15.0, 0 14 228  8 2024,    245.9154,     10.5279,    109.7353,      0.6718,   1041.3184,      0.4471,  91300.2157,      2.6055,     68.3159,     38.5833,     51.5336,  248.8564,0.239435
-112.07  33.45  331.0, 0  8 325 11 2024,    272.4995,     12.1923,    152.1883,      0.5010,   1331.1806,      0.9447,  84943.6539,      2.9487,     50.4106,     34.7168,    -97.8107,  272.9422,0.220166
-122.00  37.50   25.0, 0 14 228  8 2024,    322.9276,     13.5052,    135.1342,      0.4044,   1237.4665,      0.4212,  76297.2871,      4.5906,     88.5300,    -27.0977,    127.0278,  324.3239,0.179061
 -46.63 -23.55  760.0, 0 12 355 12 2024,    256.4736,      6.1571,     49.9245,      0.1504,      4.8986,      0.8162,  98744.0242,      1.4619,     76.7731,      8.5841,    -16.6129,  256.4778,0.233338
 -46.63 -23.55  760.0, 0 10 135  5 2024,    297.0563,     13.4906,    294.2005,      0.8287,    959.2516,      0.6391,  64534.5430,      4.8809,     58.1564,     11.3354,    106.6349,  297.3802,0.200616
 139.69  35.69   40.0, 0 11 202  7 2024,    321.3253,     10.0092,      8.7064,      0.0485,    779.4831,      0.3260,  98948.9579,      3.7676,     33.4200,      8.8219,     83.8130,  325.8719,0.177822
 -87.63  41.88  181.0, 0 14 228  8 2024,    277.1605,     19.7726,    140.8181,      0.4636,   1039.1232,      0.2275,  89371.9571,      4.6789,     73.3307,     -3.2848,   -100.5547,  277.1605,0.216792
 -87.63  41.88  181.0, 0 13 172  6 2024,    296.7430,      0.7419,    306.9359,      0.7417,    106.9963,      0.9938,  89504.4168,      2.4477,     19.1800,    -37.1767,    160.8774,  296.7567,0.201115
 151.21 -33.87   39.0, 0  9  46  2 2024,    246.9586,     22.7109,    105.8968,      0.2801,    214.9776,      0.4526,  87750.4075,      4.1414,     54.0960,      6.0985,     17.5937,  247.0235,0.240901
  55.30  25.20    5.0, 0 11 202  7 2024,    250.4208,      9.3934,    153.9146,      0.2750,    272.6292,      0.6801,  66697.2339,      1.0265,     56.5244,     21.6482,      0.6005,  251.2772,0.237498
  55.30  25.20    5.0, 0 10 135  5 2024,    319.5031,      4.3284,    110.5724,      0.2605,    819.2156,      0.3461,  77488.3171,      3.7563,     10.4059,    -29.5189,     55.3736,  327.5767,0.176459
 103.82   1.35   15.0, 0 11 202  7 2024,    233.4336,     22.9600,    315.7399,      0.3596,    636.3366,      0.9355,  92642.0246,      0.6874,     20.1646,    -26.5609,    119.4101,  233.7462,0.251523
 -87.63  41.88  181.0, 0 16 299 10 2024,    270.3568,      4.0604,    147.1382,      0.4445,    643.7067,      0.0437,  81011.0042,      4.6770,     44.2241,    -18.2365,   -121.7450,  270.3568,0.222235
 -46.63 -23.55  760.0, 0 16 299 10 2024,    269.5401,      8.1853,    202.3654,      0.8872,   1174.4757,      0.8750,  64936.2064,      0.5982,     67.2332,     -9.7030,   -101.0808,  269.5401,0.222888
 139.69  35.69   40.0, 0  9 266  9 2024,    236.7841,      7.6131,      8.4313,      0.7397,   1285.5030,      0.1276,  66316.7974,      4.5901,     77.8377,     -1.6227,   -161.9636,  236.7841,0.249093
  28.05 -26.20 1753.0, 0  8 325 11 2024,    302.2756,     15.1818,    202.8559,      0.3176,    536.2236,      0.3238,  72745.3247,      4.8605,     35.3215,    -15.3123,     63.9549,  302.5135,0.196509
  -0.13  51.51   11.0, 0 12  75  3 2024,    315.3709,      0.1652,    282.0334,      0.3681,    248.9591,      0.0521,  68643.0180,      1.4073,     75.8327,      2.2056,    147.7168,  315.3709,0.186223
  -0.13  51.51   11.0, 0 12 355 12 2024,    282.0359,     10.3354,    302.5474,      0.2370,    801.8783,      0.4730,  78425.6475,      3.8557,      6.7452,      5.2647,    -73.3976,  283.5314,0.211695
 -87.63  41.88  181.0, 0 13 172  6 2024,    290.8752,      5.5758,    304.1906,      0.1308,    424.8260,      0.1992,  79471.3555,      3.7087,     63.5338,    -19.3635,     49.7439,  295.2980,0.202282
-122.00  37.50   25.0, 0 12 355 12 2024,    259.2975,      5.9247,     62.5484,      0.5827,    475.3281,      0.8950,  96407.4933,      1.8112,      9.0368,     -4.5054,    -79.9240,  259.7967,0.230683
 103.82   1.35   15.0, 0 11 202  7 2024,    310.0935,      9.0175,    259.2314,      0.7020,    726.5001,      0.9714,  60254.6356,      1.7690,     72.1233,      1.5438,   -118.1060,  310.3146,0.190268
  -0.13  51.51   11.0, 0  6  15  1 2024,    282.0160,      8.6038,    140.3235,      0.4539,   1032.2988,      0.1463,  61887.7089,      1.9377,     43.4429,     32.5188,    154.9761,  282.0160,0.212907
 -46.63 -23.55  760.0, 0 12 355 12 2024,    240.6487,     16.5644,    352.1210,      0.6081,   1280.2209,      0.5587,  96705.0679,      0.6263,     70.4781,    -36.6314,   -159.3279,  242.7141,0.244349
-122.00  37.50   25.0, 0 12  75  3 2024,    265.9738,      9.2415,    184.7814,      0.6751,    346.6784,      0.6408,  96577.0766,      0.5695,     74.7443,    -38.6256,     79.9831,  266.5879,0.225250
  -0.13  51.51   11.0, 0 12 355 12 2024,    257.1270,     21.8592,    294.5779,      0.3703,   1165.2630,      0.4501,  61549.4233,      3.1927,     61.6875,    -20.2155,    -36.8833,  260.1577,0.230394
 -87.63  41.88  181.0, 0 12  75  3 2024,    275.6489,     14.9947,     11.2102,      0.9709,   1092.8593,      0.6670,  88737.2469,      1.5597,     79.3118,     18.5434,    143.7362,  275.6488,0.218001
 151.21 -33.87   39.0, 0 15 105  4 2024,    292.9875,      7.5710,    110.3264,      0.3012,    276.1031,      0.2015,  73336.2886,      0.6045,     87.3975,      6.7892,   -109.8597,  292.9875,0.204130
-122.00  37.50   25.0, 0  9 266  9 2024,    265.5027,     14.9294,    337.1200,      0.9002,    648.1999,      0.6251,  72521.3348,      2.7518,     45.8405,     39.6422,   -155.0503,  266.0209,0.225703
 103.82   1.35   15.0, 0  6  15  1 2024,    253.0580,     20.4388,    169.0631,      0.8242,     49.9045,      0.9494,  60817.7263,      3.9810,     39.2609,     15.7183,     82.1759,  253.0580,0.236074
  55.30  25.20    5.0, 0  6  15  1 2024,    257.4264,      4.6782,    106.8633,      0.9819,   1356.7800,      0.3806,  62543.3812,      0.6111,     34.3822,     33.1925,   -158.1768,  257.8656,0.232227
 -87.63  41.88  181.0, 0 14 228  8 2024,    316.2007,     13.2823,    222.5417,      0.0850,    293.3436,      0.3039,  75300.9497,      2.0015,      5.0384,    -31.1867,     66.5073,  317.9889,0.184129
 -87.63  41.88  181.0, 0 11 202  7 2024,    273.5819,      9.8032,     42.5796,      0.6430,    334.2424,      0.8091,  70866.2377,      3.7252,      2.9882,     12.7294,     10.7506,  274.3049,0.219076
  28.05 -26.20 1753.0, 0 13 172  6 2024,    296.1211,     11.0709,    289.4890,      0.3774,    637.7756,      0.7025,  78868.0982,      4.2672,     38.7483,     40.4638,    -62.0572,  296.3463,0.201443
  -0.13  51.51   11.0, 0 16 299 10 2024,    244.3192,     18.3134,    100.3954,      0.0907,    893.9886,      0.5055,  69408.3185,      1.6012,     89.4118,     13.7952,    129.2525,  245.6338,0.242013
 -87.63  41.88  181.0, 0 10 135  5 2024,    310.3032,      1.3154,    268.1758,      0.1484,   1115.9482,      0.5341,  65679.0001,      3.4200,     28.2014,    -35.2976,    141.2717,  316.3031,0.185478
  55.30  25.20    5.0, 0 16 299 10 2024,    281.9555,     21.3943,    282.0901,      0.4419,    619.5582,      0.9155,  60594.1442,      2.5519,     13.0614,    -37.4631,     29.0116,  282.1013,0.212839
-122.00  37.50   25.0, 0 14 228  8 2024,    286.4735,     24.9812,    318.0606,      0.4990,    385.4741,      0.9027,  72171.9451,      3.9484,     57.3584,     32.2468,      6.9542,  286.6114,0.209231
  -0.13  51.51   11.0, 0 16 299 10 2024,    310.1065,      7.3994,     99.9079,      0.9382,    567.8360,      0.0393,  86855.6856,      1.7530,     73.7981,    -22.4134,     59.0721,  319.6568,0.182795
  28.05 -26.20 1753.0, 0  6  15  1 2024,    292.3057,      6.3649,     65.2822,      0.3722,    856.6570,      0.1287,  71304.0338,      3.0516,     17.3582,     28.0937,    -26.1304,  296.4110,0.201391
 103.82   1.35   15.0, 0  6  15  1 2024,    263.8836,     10.7003,    227.0889,      0.7055,    437.1622,      0.8707,  97753.6431,      0.7435,     80.3482,      8.9226,     32.2464,  263.8836,0.227413
  55.30  25.20    5.0, 0 14 228  8 2024,    235.7920,      1.9860,    121.4160,      0.6919,   1227.0484,      0.5251,  67286.8735,      0.7819,     86.3521,     -7.1157,    177.3875,  235.7920,0.249886
-122.00  37.50   25.0, 0 13 172  6 2024,    254.9225,      6.5553,    345.8647,      0.7690,   1096.6530,      0.0134,  99293.7855,      3.4316,     28.9610,     21.4841,     89.6834,  270.4505,0.222160
 103.82   1.35   15.0, 0 10 135  5 2024,    285.5862,     19.4097,    294.5876,      0.7061,    364.2556,      0.8850,  83124.6739,      2.9113,     16.1119,    -44.1612,   -157.7259,  285.7861,0.209891
 -87.63  41.88  181.0, 0 12 355 12 2024,    291.3347,     21.7749,    136.9464,      0.7733,   1216.5058,      0.7274,  84801.8503,      1.2195,     62.5437,     28.4501,    -51.8910,  293.2748,0.203900
 103.82   1.35   15.0, 0 15 105  4 2024,    296.4809,     13.3289,    104.3360,      0.7489,    961.0475,      0.9667,  82241.5267,      1.2946,      0.5882,    -31.2232,    -44.1155,  296.7498,0.201120
 -87.63  41.88  181.0, 0  6  15  1 2024,    303.7839,     15.6897,    264.1081,      0.8179,    709.3672,      0.3379,  77730.3425,      2.2012,     12.2614,     31.6378,   -127.6024,  304.2912,0.195087
  -0.13  51.51   11.0, 0  8 325 11 2024,    280.4399,     11.8610,    327.7417,      0.2195,   1018.8120,      0.0324,  97071.2284,      4.2335,     84.3845,    -21.2330,     95.4416,  280.4399,0.214168
 139.69  35.69   40.0, 0 11 202  7 2024,    289.6756,      6.3018,    204.4117,      0.5249,   1224.1749,      0.6071,  95861.8711,      3.3932,      4.1008,    -30.5146,   -114.3618,  296.4461,0.201363
-112.07  33.45  331.0, 0 16 299 10 2024,    263.3796,     24.5126,    148.0081,      0.1006,    257.8902,      0.6765,  82645.4485,      2.3338,     35.4015,    -25.7470,     -4.9800,  263.5918,0.227647
 139.69  35.69   40.0, 0 16 299 10 2024,    237.9977,      2.2412,    298.2160,      0.3313,     85.3503,      0.1772,  76072.8172,      4.5344,     49.8852,      0.2702,     75.3136,  239.5155,0.246908
-122.00  37.50   25.0, 0 14 228  8 2024,    259.5088,      5.1094,    173.3403,      0.2842,    381.0674,      0.4002,  66490.2933,      4.3599,     32.3501,     30.3124,    137.0817,  262.1991,0.228761
 103.82   1.35   15.0, 0 14 228  8 2024,    290.1776,      6.6278,      7.4442,      0.6946,    452.6131,      0.7642,  92765.2007,      2.6600,     45.3261,     29.8264,   -105.3899,  290.6555,0.205996
  -0.13  51.51   11.0, 0 15 105  4 2024,    259.6219,     24.6835,     45.0462,      0.1350,    574.5353,      0.7885,  62260.4129,      1.1031,      3.4932,     21.7483,     77.7801,  260.2119,0.230350
 -46.63 -23.55  760.0, 0 14 228  8 2024,    308.1670,      9.6594,     52.4357,      0.4425,    638.5695,      0.1144,  77252.0336,      3.7592,     49.5844,    -28.0096,    -44.6708,  308.1670,0.191986
 -87.63  41.88  181.0, 0 15 105  4 2024,    274.1781,      0.7468,    303.6272,      0.0861,    585.1423,      0.8240,  96477.0873,      2.7643,     41.8194,     39.1029,     19.9442,  276.2402,0.217528
 -46.63 -23.55  760.0, 0  8 325 11 2024,    304.0855,     16.0227,    290.2807,      0.6635,     86.5302,      0.1763,  78384.0890,      1.3758,     35.0122,    -35.7897,    -29.3388,  304.6184,0.194825
 103.82   1.35   15.0, 0  9  46  2 2024,    258.0828,      5.0559,    114.1247,      0.6304,    724.5094,      0.4430,  85210.7048,      2.9082,     23.7248,    -26.1741,     -6.7308,  263.2042,0.227957
-112.07  33.45  331.0, 0 16 299 10 2024,    286.5178,     12.5132,    292.7645,      0.1469,    804.6923,      0.7159,  80811.3073,      2.5178,     85.8004,     30.0867,    123.7984,  287.5400,0.208488
-112.07  33.45  331.0, 0 10 135  5 2024,    233.6914,     11.9199,    169.1593,      0.2325,   1281.5189,      0.1561,  94595.9780,      1.8235,     55.1674,     35.3600,   -162.5029,  238.8900,0.247408
 -87.63  41.88  181.0, 0  8 325 11 2024,    241.7755,     12.2254,     63.4165,      0.6668,     54.4247,      0.5458,  76446.7811,      3.4383,     36.8934,    -29.3745,    138.3250,  241.7755,0.245100
 139.69  35.69   40.0, 0 11 202  7 2024,    309.0668,     21.6277,     20.4244,      0.9455,    437.8140,      0.2281,  75421.4303,      3.6267,     24.5224,    -38.5039,    131.7289,  310.3309,0.190255
 -46.63 -23.55  760.0, 0 11 202  7 2024,    314.5579,     20.4900,     70.8536,      0.1211,     60.4941,      0.6598,  74703.5323,      0.9262,     70.4258,    -31.4324,   -160.9290,  314.7401,0.186728
  55.30  25.20    5.0, 0  9  46  2 2024,    255.0796,     18.5176,    281.5009,      0.6342,    555.4139,      0.9765,  86849.1993,      1.9606,      4.2465,     43.4344,   -128.0667,  255.1243,0.234421
  55.30  25.20    5.0, 0 11 202  7 2024,    236.6215,     22.5766,    119.7330,      0.5541,   1266.8429,      0.0903,  83506.1555,      2.9658,      4.7699,     39.6553,     30.3319,  241.6901,0.245168
 103.82   1.35   15.0, 0  9 266  9 2024,    251.2781,      7.4600,      2.7008,      0.8978,    957.8328,      0.3026,  84332.6401,      3.2680,     33.2013,    -36.4562,   -112.5775,  258.8300,0.231456
-122.00  37.50   25.0, 0 14 228  8 2024,    312.2454,     22.8338,    109.9953,      0.7517,    732.4494,      0.1064,  90453.6809,      2.3167,     12.6241,    -12.0420,    -19.8976,  315.9999,0.185720
 -46.63 -23.55  760.0, 0 14 228  8 2024,    273.6358,     14.2730,    132.1722,      0.7323,    975.6837,      0.1894,  80468.7612,      4.4384,     19.7630,    -39.0036,    -98.4175,  276.5346,0.217292
 151.21 -33.87   39.0, 0  9  46  2 2024,    291.5853,     14.3669,    240.8373,      0.5229,    306.5881,      0.2939,  71361.0952,      3.4375,     64.9568,     30.3727,    -70.6709,  293.0508,0.204079
-122.00  37.50   25.0, 0 15 105  4 2024,    277.0852,     22.1461,    295.4372,      0.0646,    714.1099,      0.7942,  83900.3994,      1.1921,     16.6233,    -22.8618,    153.0182,  277.9017,0.216199
 103.82   1.35   15.0, 0 16 299 10 2024,    293.0458,      6.3532,    150.3326,      0.6096,    110.8098,      0.1431,  87503.0210,      4.5323,     47.0595,    -29.2987,      1.9569,  293.7956,0.203484
-122.00  37.50   25.0, 0 12  75  3 2024,    234.9066,      0.1885,    191.0467,      0.8292,    701.8737,      0.3138,  92848.0664,      2.6084,     27.7621,     18.8627,    -75.3608,  245.8076,0.241874
